¡timestamp,videoTime,labels,self-caught,probe-caught,groupID,participantID,participant,onset,ongoing,duration,videoEndTime,Other,TimeDifference,phase_type,caught_type,performance_type,startTime,endTime,windowLength,transcript,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
2025-04-08T05:32:43.393Z,442,Conflicted,TRUE,FALSE,3,3_2,participant-2,FALSE,TRUE,5,684,FALSE,30,second_half,self-caught,low,432,452,20,"I'm feeling like we should double check the purple block. It seems off to me. Well, you should check your facts. You know? Yeah, that's a little confusing. I don't know how to explain that. What does he think the purple block is? I don't know. Like 32.7 or something.",20.80121422,0.314441174,13.42866898,22.20119286,27.05076981,13.62210083,313.8178101,436.6809387,110.5177231,80.67739868,0.148066744,0.824935436,0.064044453,0.092107266,0.226234704,0.162190259,2.368587017,1.922865391,1.371323705,1.105760455,0.086513571,0.539092243,28.69851875,0.373923808,19.17422867,0.520856678,17.77434731,0.690480351,15.15395832,0.852647007,0.027045067,1.139401913,1.470278382,0.626068294,0.881231964,5.682751179,17.35002899,1.849390626,36.67697906,0.27754426,707.9151001,0.367009163,1428.052856,0.161511287,-168.9736786,-0.379887491,1776.094482,0.175092891,1155.543579,0.305931956,-170.158432,-0.358784854,2890.092285,0.108331062,1050.775757,0.28034839,-171.5363007,-0.338623136,-22.98741722,-0.341054082,35.34989166,0.240407184,-0.029715778,-1.088015199,-0.006330959,-2.695488453,0.109433271,0.560842991,35.07228851,0.25000295,16.69941521,0.610031426,17.97164154,0.887591422,9.934019089,1.772996664,-24.4713726,35.10363388,-0.050039172,0.001826534,0.081675425,1.650825381,2.808425426,0.053214286,0.049896572,0.282499999,0.299524903,-36.72779846
2025-04-08T05:33:03.182Z,453,Confused,TRUE,FALSE,3,3_2,participant-2,FALSE,TRUE,20,684,FALSE,11,second_half,self-caught,low,443,463,20,"Yeah, that's a little confusing. I don't know how to explain that. What does he think the purple block is? I don't know. Like 32.7 or something. He just wants to double check. Yeah, that sounds like a pretty good. OK. I wonder if we should double check the purple block's weight to be sure it's 50 grams.",22.80550575,0.298341572,13.66973495,25.18157387,28.42800331,14.75826836,342.4136658,485.9111633,86.68995667,83.18184662,0.162649214,0.810776889,0.066482902,0.112616383,0.242810547,0.176327646,2.514151096,2.000403643,1.613238811,1.51721096,0.088837661,0.546544135,28.61423874,0.4101201,18.15256882,0.621498823,17.53298759,0.732691228,13.36048603,0.916577816,0.023777023,0.996663809,1.525216699,0.617946327,1.560038328,2.809392691,10.97880077,2.678225517,33.43189621,0.348590791,643.8659058,0.403627336,1387.644775,0.160906523,-171.3629913,-0.367187083,1710.787354,0.179925054,1109.011963,0.330985695,-172.282196,-0.346800297,2826.121826,0.117382683,1094.616455,0.306155801,-173.562149,-0.327910215,-21.50434113,-0.374769837,33.2057991,0.283473521,-0.018831354,-1.716738462,-0.008969916,-1.811542392,0.125459328,0.534972131,35.25508118,0.288244337,15.12700367,0.809378564,14.63819695,1.018564224,7.612803459,2.032810211,-22.7970562,33.15113068,-0.043122165,0.003032728,0.08181496,2.051025629,2.507522821,0.055399999,0.046998303,0.322999984,0.298471093,-36.71594238
2025-04-08T05:33:54.612Z,498,Confused,TRUE,FALSE,3,3_2,participant-2,FALSE,TRUE,30,684,FALSE,45,second_half,self-caught,low,488,508,20,"I think we should double check the purple block again. It could be heavier than we think. It's heavier than 30. I'd say, probably a little bit. Let's swap this over. But again, we're in intervals of 10. 32 and 1.5, like Benito said earlier.",23.29184914,0.326637149,13.32957458,24.90446854,28.843647,15.51407242,113.4889603,77.64189148,281.3730164,409.174408,0.195161194,1.050440907,0.063637808,0.110883951,0.289991558,0.22635375,3.842141151,2.696012735,3.041585207,2.672472239,0.09833248,0.776479781,27.99970245,0.324699998,15.0272274,0.860414684,18.91470909,0.605609655,13.11031628,1.049930453,0.029917302,1.248731375,1.491176367,0.651385963,1.288204908,3.67702198,14.94359398,2.533726692,27.77348709,0.587250233,648.5909424,0.392344803,1376.993408,0.19218418,-161.5096283,-0.435512602,1715.167358,0.151589096,1054.083618,0.325814575,-162.3310699,-0.414038002,2771.072266,0.107938558,1041.610229,0.35054034,-163.2291565,-0.402566969,-18.57585335,-0.496123791,27.82745552,0.396388203,-0.021084355,-1.574831009,-0.006238878,-2.798316956,0.149046987,0.68141377,32.4473114,0.309203655,8.46276474,2.02579689,20.5451088,0.777225375,7.227899075,2.893000603,-23.07771301,32.73713303,-0.045542844,0.001270902,0.084366716,1.500750422,3.10932827,0.06080645,0.058731165,0.244262293,0.277969539,-34.69587326
2025-04-08T05:34:28.082Z,525,Conflicted,TRUE,FALSE,3,3_2,participant-2,FALSE,TRUE,10,684,FALSE,27,second_half,self-caught,low,515,535,20,"It seems likely that purple is 30 grams. But we should double check that against the other blocks. How do you think we came to that conclusion? Double check with using the red? I mean, I guess. Would that be double checking? Because we assume that the blue and the red. Let's double check that the purple block is 30.",27.12689018,0.237728208,24.30783463,27.21479034,32.40527344,8.097438812,636.112854,725.4190063,109.9916306,72.61347961,0.304524899,0.742008984,0.105669871,0.237463847,0.48227638,0.376606524,4.106291294,2.820159912,2.448428869,1.551926851,0.143218547,0.721676826,28.61379433,0.463962227,9.109517097,1.576267362,18.78259659,0.780507386,8.1286726,1.720123529,0.022755925,1.702522993,1.455318332,0.63120842,3.293552876,1.154948592,7.459662914,1.918723345,25.90882874,0.490739316,565.2883911,0.369639575,1320.908569,0.166353956,-156.7673798,-0.483245909,1625.272461,0.147576123,985.850708,0.315216035,-157.0826569,-0.463216871,2717.95166,0.094700187,948.9091797,0.285549313,-158.7577515,-0.4402982,-16.67367744,-0.470848173,27.3017292,0.326910824,-0.005666857,-4.639305115,-0.014789543,-1.038687944,0.196389243,0.616224647,35.71107864,0.257602334,4.147470474,3.447687626,15.20424843,1.198197961,2.259582996,6.912528992,-17.49028015,25.69303513,-0.02971812,-0.004039425,0.126831278,3.051525831,2.758275032,0.077818185,0.055191927,0.269444436,0.508907437,-31.51084709
2025-04-08T05:34:52.383Z,542,Frustrated,TRUE,FALSE,3,3_2,participant-2,FALSE,TRUE,20,684,FALSE,17,second_half,self-caught,low,532,552,20,"Let's double check that the purple block is 30. That looks like a pretty good double check. It's a pretty good double check, yeah. And it looks pretty conclusive. Yeah, that positioning looks better than we've ever met it.",22.49063492,0.234687537,14.90239716,23.65048599,26.48058891,11.57819176,235.8889465,420.2121582,86.20227814,84.17767334,0.192409381,0.857278943,0.066588014,0.12342006,0.301703602,0.235115588,3.358267784,2.316387415,2.574537516,1.775181174,0.099403724,0.765654027,29.66734123,0.374964505,14.92949677,0.89316833,20.28835297,0.571929395,13.6691103,0.828674197,0.02377378,1.806614876,1.397132635,0.564056754,1.834080458,2.083536625,11.75604439,2.000747919,29.50531769,0.383095562,592.2432251,0.431598306,1344.868408,0.188803226,-151.1883087,-0.511809409,1653.620361,0.165992066,998.1018066,0.338789642,-153.3313751,-0.477388471,2738.576172,0.107827052,982.78302,0.371615618,-154.8896942,-0.457257539,-18.86375618,-0.397993654,28.72608376,0.336652756,-0.01527147,-1.953245521,-0.010595143,-1.58611095,0.138021037,0.735290587,36.44060135,0.257846206,7.589880943,1.846498728,20.7866745,0.733744085,10.46181583,1.454598308,-22.98440933,32.57032776,-0.044201724,0.000591852,0.08551041,2.101050615,3.311590433,0.07090909,0.064472862,0.207761183,0.192585066,-34.44941711
2025-04-08T05:35:53.590Z,597,Frustrated,TRUE,FALSE,3,3_2,participant-2,FALSE,TRUE,20,684,FALSE,55,second_half,self-caught,low,587,607,20,"The scale's even, man. Can we vote to kick this cat off the team? I think we can get further without them. When does the experiment end? Whenever you're satisfied with the answers. Just put them on the tablet. Once you've submitted those answers, you're done.",24.08598328,0.242563784,21.12741089,24.64908791,27.98574829,6.858337402,331.33255,605.7023315,174.5341797,169.4536591,0.215258807,0.773021519,0.072188847,0.173332825,0.322915971,0.250727117,2.769910336,1.846015811,2.103837729,1.270195484,0.102648191,0.622143388,29.43566132,0.35732016,12.37223721,1.100005031,17.41687965,0.704604149,10.35449886,1.303087592,0.024738202,1.800091386,1.393456221,0.593925714,2.596913338,1.385737062,6.527267933,2.867841005,28.23560715,0.452129066,614.6732788,0.390680134,1340.148315,0.155901253,-163.1875763,-0.43973282,1658.144531,0.16181235,998.0829468,0.271737009,-164.5129547,-0.415887386,2742.81958,0.101582348,976.2019043,0.435499758,-166.0073395,-0.394868076,-16.73531342,-0.447490633,26.373209,0.313670009,-0.006391392,-4.456795216,-0.012710487,-1.364750266,0.144446373,0.612863719,36.74902344,0.1909872,5.084159851,2.384479046,15.69203472,1.035333633,4.628000736,3.556284428,-20.72945213,30.38077164,-0.037000939,-0.00055641,0.092371374,2.401200533,2.306921005,0.076739125,0.067374818,0.329361677,0.335694909,-34.77770996
2025-04-08T05:36:33.536Z,628,Optimistic,TRUE,FALSE,3,3_2,participant-2,FALSE,TRUE,5,684,FALSE,31,second_half,self-caught,low,618,638,20,"Are we sure that the scale is balanced? Oh, that's actually a good. We need to revisit our assumptions about the weight. That's the first actually good thing that you've said in a very long time, because I don't actually think that the scale is perfectly balanced. I actually put a couple of things on the other side and it seemed like it didn't balance quite the same way. But I also don't think it's so unbalanced that we can't use it",24.05059624,0.221789181,21.92633057,24.39235497,28.0164566,6.090126038,322.2641907,364.9227295,126.9605408,118.514534,0.283984572,0.802098274,0.116443418,0.216624275,0.40908283,0.292639405,4.627917767,2.981392145,2.930848837,2.105842352,0.131516352,0.717813134,28.72104073,0.458576441,10.58940697,1.594798207,18.22673607,0.806486666,9.303402901,1.516109347,0.02254596,1.504915714,1.598364234,0.677074969,2.591422081,1.416882753,7.658293247,2.709359884,27.0525322,0.375277996,620.8190308,0.414855152,1320.232544,0.18877776,-162.3395233,-0.447483033,1645.062134,0.179100379,1016.057068,0.272488058,-162.5683441,-0.435373396,2712.958984,0.123332821,931.2728882,0.335218042,-164.0539856,-0.414187342,-15.08677387,-0.517672837,25.00438309,0.326715261,-0.002762269,-10.20867729,-0.009193743,-1.808225513,0.212563545,0.653497994,33.7535553,0.254618794,3.018815994,5.688871861,15.48587418,0.883158982,3.627016783,4.637574196,-17.19268608,25.7066021,-0.026884792,-0.000351272,0.110961311,2.801400661,2.407221794,0.075624995,0.058910459,0.319374979,0.330910414,-31.89633942
2025-04-08T05:37:36.243Z,684,Optimistic,TRUE,FALSE,3,3_2,participant-2,FALSE,TRUE,30,684,FALSE,56,second_half,self-caught,low,674,684,10,Yeah. I think we were right. I believe so. You guys done? I believe so. Sweet.,20.55188751,0.385307729,13.16528511,16.32578278,27.55890274,14.39361763,425.0918274,453.289856,62.367939,88.45061493,0.141695857,0.751494646,0.063452512,0.088363618,0.217478931,0.154026419,2.033925295,2.658667803,1.617468834,1.320926189,0.07972201,0.433353841,25.62768745,0.407000303,17.40473366,0.601525605,19.48343086,0.557365,15.48554611,0.554591894,0.044709932,1.039424539,1.970327616,0.64793402,-0.314683884,-14.60606861,9.328355789,2.717985392,32.76462555,0.423695117,705.1933594,0.381062001,1426.301025,0.150840059,-182.7892609,-0.269489765,1783.00769,0.154385567,1147.023071,0.213854924,-183.2527313,-0.253922701,2878.698486,0.106464453,1160.750244,0.286876738,-183.876297,-0.243619427,-25.7701664,-0.298220545,36.63584137,0.221626922,-0.037441615,-0.863331378,-0.003793884,-3.915313244,0.084627032,0.380061537,31.40754128,0.17121093,19.44127083,0.46637705,16.70976067,0.554085135,13.97174263,0.596120059,-22.99469948,32.6870575,-0.048185896,0.003864992,0.079398923,1.90190196,2.112676144,0.039999999,0.022038927,0.394090921,0.397796839,-39.24959946
2025-04-02T00:09:19.246Z,93,Curious,TRUE,FALSE,3,3_3,participant-3,FALSE,TRUE,30,684,FALSE,15,first_half,self-caught,low,83,103,20,"Try to. Yeah, there you go. I'm going to say these are the same weight. I agree. Set that there. So the blue block is also 10? So blue, red, or equal. I'm going to start working. Well, if blue and red are equal, how about we do something with the marks?",21.29189873,0.267923474,14.02261639,22.37060547,25.24085808,11.21824169,338.8922729,545.3184204,136.4893188,169.7335052,0.128051445,0.809503376,0.063144967,0.088765264,0.172774747,0.10962978,2.385182858,3.579977512,1.462065697,1.258619666,0.078485876,0.460190386,30.90384293,0.278542638,20.48191643,0.552460134,15.1371212,0.671139002,13.5758934,0.827378631,0.024111956,1.42533505,1.472215891,0.535228014,1.184245706,3.360575438,13.86037922,2.401162148,38.55647278,0.299563497,620.0641479,0.416793853,1408.389526,0.173540339,-174.3102264,-0.351017118,1718.99707,0.172313854,1126.419556,0.302039176,-176.0441895,-0.321431875,2831.931641,0.110869706,1059.215942,0.292714357,-177.2303467,-0.303380102,-24.33498573,-0.307169974,35.11058807,0.247168541,-0.022460762,-1.286682367,-0.009436782,-1.441903949,0.090628043,0.448845893,36.77361298,0.191549703,18.27180099,0.700181603,17.03340721,0.699863195,10.77808952,1.271863341,-26.03339005,37.14562225,-0.050192289,-0.002522144,0.076504797,1.450725436,2.106319189,0.058095235,0.039954621,0.387209326,0.451129436,-38.67541885
2025-04-02T00:10:52.936Z,163,Optimistic,TRUE,FALSE,3,3_3,participant-3,TRUE,FALSE,0,684,FALSE,31,first_half,self-caught,low,153,173,20,"All right, it's heavy. Put the purple on there. That's also heavier. Okay. I'm going to say green is 20. Yeah, I think if we say green is 20. Because I don't think that's. Process of elimination. Yeah, because it can't, you know, if it can't be. Pardon the interruption. I wonder if we're overlooking the possibility that the green block could be heavier than we think.",23.81970024,0.242331997,21.44085693,24.34572601,28.00281715,6.56196022,178.9691925,115.5445251,237.1264496,312.190094,0.21963121,0.802739203,0.07305789,0.179041401,0.307035238,0.233977348,3.828975916,4.257745743,2.074219942,1.762063026,0.103414468,0.676330149,28.63216019,0.392453253,13.67596245,1.015803456,17.53305244,0.755031884,10.12283134,1.344314694,0.024498846,1.680087447,1.517132878,0.579783201,2.536161661,1.468225241,12.16013527,2.086195707,32.85752869,0.326117247,602.7965088,0.395539761,1389.288208,0.153781712,-165.2236481,-0.418213904,1692.990601,0.157112136,1035.598511,0.299944818,-167.0354462,-0.38808316,2785.15918,0.116586834,1005.076538,0.335513383,-168.3138275,-0.370308191,-20.45101929,-0.373700947,30.29713058,0.289093435,-0.014285227,-1.917706728,-0.00984377,-1.577618361,0.128587648,0.505224943,35.70858002,0.232042775,11.40049744,1.195980549,18.96408844,0.833139539,8.592385292,1.884468198,-19.71618271,28.38469696,-0.033238992,-0.003179163,0.097608201,2.101050615,2.557673216,0.064705878,0.057848785,0.300192297,0.413407445,-34.77483368
2025-04-02T00:12:11.750Z,224,Surprised,FALSE,TRUE,3,3_3,participant-3,FALSE,TRUE,10,684,FALSE,61,first_half,probe-caught,low,214,234,20,"I mean, I can see it right there. Well, I want to show. If it said that the purple is 30. Then what if we put it. Let me set the blue block here. Assuming that the camera is looking at us from over here. I think the green is less than 20. I mean, yeah.",24.73133469,0.295043796,21.3964138,23.4211483,30.50992775,9.113513947,187.7294159,210.4598541,104.3750076,78.86721802,0.231189251,0.858775914,0.085323051,0.178667799,0.334323525,0.249000475,3.888147831,2.637676477,2.248929501,1.4885391,0.106610306,0.589538395,28.78700066,0.453457087,13.97046661,0.906744778,18.40746117,0.725086451,9.808113098,1.476168156,0.019818623,0.939509749,1.292621255,0.599505305,2.757566929,1.583681107,12.36261463,2.01355195,32.20601273,0.350305945,605.0556641,0.364602923,1379.073608,0.151511133,-157.4586334,-0.48033151,1668.609253,0.151090622,1063.393066,0.28767404,-159.2545776,-0.445385069,2748.115723,0.110894524,993.168335,0.368267983,-160.797226,-0.424422801,-19.90974426,-0.36147669,29.55924225,0.295005739,-0.014350777,-1.876159787,-0.01176533,-1.208933234,0.122874133,0.464076012,36.43493652,0.235555202,10.20726109,1.269760013,16.91881561,0.893238962,5.871968269,2.835272074,-20.01539421,29.16328621,-0.034365345,-0.00320091,0.100100704,2.601300716,2.710843325,0.07574074,0.067566209,0.277735829,0.229385078,-34.4712677
2025-04-02T00:12:50.181Z,242,Confused,TRUE,FALSE,3,3_3,participant-3,TRUE,FALSE,0,684,FALSE,18,first_half,self-caught,low,232,252,20,"I think the green is less than 20. I mean, yeah. It seems like it. It does seem like a little bit less than 20. Part of the interruption. All right, bro. Are we sure about the purple block? I feel like we might be rushing into this. I'm going to ignore what you just said for a moment. This is weird. I'm going to assume. I really think they're the same, like as close as you can get.",25.69608498,0.217822209,22.57546997,25.93282509,30.37033653,7.794866562,173.6369629,223.4099426,51.22691345,31.54903984,0.277754933,0.684849799,0.123491891,0.227965757,0.385659873,0.26216799,3.193413734,2.079283953,2.220650196,1.582054734,0.129809693,0.684815705,28.50970078,0.475759864,11.3337841,1.305289149,17.02822876,0.857376218,8.968556404,1.681892514,0.024699131,1.775623083,1.353923082,0.568320453,3.839160442,0.914651334,9.328051567,1.807893276,30.26504135,0.338191539,618.4510498,0.381902337,1354.538452,0.152059689,-150.9812012,-0.525819898,1669.543335,0.163411438,1000.839355,0.301840365,-152.5821991,-0.496279091,2782.664795,0.111488409,970.0998535,0.304779023,-154.4248047,-0.471125096,-16.96142387,-0.442359328,27.34525681,0.292387575,-0.006068518,-4.503611565,-0.01268651,-1.244130969,0.187405601,0.555584788,35.76541138,0.273507714,6.972585201,2.289909363,17.21008682,0.917358041,2.957081556,5.959599972,-17.16248894,26.28533173,-0.027657066,-0.000690122,0.108930565,2.751375675,2.60782361,0.09211538,0.079429135,0.281399995,0.332072377,-31.88902664
2025-04-02T00:14:37.625Z,332,Confused,TRUE,FALSE,3,3_3,participant-3,FALSE,TRUE,10,684,FALSE,24,first_half,self-caught,low,322,342,20,"to see if we can confirm our earlier assumption. That the purple block is 30 grams? I mean, I'm pretty sure that just by feeling it, the yellow one feels heavier, and it is. So whatever. And OK, let me do this. Let's say this is 20, and that is 30, right? So if I put 20 and 30 together, and if this kind of balances,",23.28917885,0.230805352,20.54682541,24.39404106,27.49533081,6.948505402,158.3555603,139.8909302,131.6217651,227.3052368,0.224231571,0.768146694,0.07408116,0.178352773,0.33261019,0.258529037,4.621428967,4.412680149,2.353953362,1.72957468,0.113794073,0.704679906,30.49583435,0.381474257,13.99540138,1.065938473,18.80542183,0.790150464,13.4743042,0.913598835,0.023652229,1.668010235,1.41667521,0.696784258,2.895980835,1.305503607,9.667385101,2.205056429,31.87135696,0.398814738,634.8276978,0.400464833,1350.439209,0.160452381,-149.3658295,-0.536655843,1685.988525,0.175243706,1026.495239,0.304647654,-151.2503967,-0.503076911,2777.728027,0.122695789,987.7368164,0.31571272,-153.1269989,-0.477572054,-18.92954254,-0.406408548,29.60186768,0.29091683,-0.008147059,-3.374229193,-0.005698113,-2.72071147,0.158902615,0.619076669,35.26123047,0.27384603,9.57610321,1.468941212,20.46113777,0.842689872,9.302704811,1.523460984,-21.21054649,30.85036469,-0.036034111,0.000951095,0.09716659,2.451225758,2.908726454,0.084137931,0.075407729,0.24333334,0.276990861,-32.79470062
2025-04-02T00:15:53.700Z,393,Optimistic,FALSE,TRUE,3,3_3,participant-3,TRUE,FALSE,0,684,FALSE,61,second_half,probe-caught,low,383,403,20,"So basically what I'm thinking is red and blue are both 10. Green is 20. Purple is 30. And yellow is 50. 50. What do you think about that, Mr. Cat? I was thinking. OK. But how do we know that the purple is heavier than the green?",23.31154823,0.345260024,13.68703651,24.2107296,27.95117569,14.26413918,283.2782288,247.0202179,88.72723389,82.9107132,0.199503779,0.924870551,0.066768371,0.139088139,0.283182055,0.216413677,4.009540081,4.08744812,2.078037262,1.754246354,0.101644613,0.653554976,29.05794716,0.338210583,15.97489643,0.865305305,19.28622055,0.570159614,14.02814484,0.806679964,0.032670848,1.407364726,1.454500556,0.674013495,2.532299519,1.997822285,20.4815731,1.966661811,34.19583511,0.368353575,695.7127075,0.394813716,1406.304932,0.176685706,-160.0487366,-0.451062322,1741.852539,0.161011592,1131.301636,0.28759706,-160.4248199,-0.429552615,2823.602783,0.115406536,1062.658569,0.271780133,-161.5793457,-0.41273579,-22.80925751,-0.392282605,32.75140381,0.294777542,-0.024970412,-1.379206657,-0.005250199,-2.413827419,0.124647632,0.545013249,34.18445587,0.243938208,13.73394871,0.989818752,21.90673065,0.575107753,13.1108942,1.090812802,-22.15164757,31.43354416,-0.041559096,0.000495891,0.09506803,1.950975537,2.811244965,0.072857141,0.074179195,0.267090917,0.300875574,-33.57243729
2025-04-02T00:17:09.247Z,449,Confused,TRUE,FALSE,3,3_3,participant-3,TRUE,FALSE,0,684,FALSE,56,second_half,self-caught,low,439,459,20,"You know? Yeah, that's a little confusing. I don't know how to explain that. What does he think the purple block is? I don't know. Like 32.7 or something. He just wants to double check. Yeah, that sounds like a pretty good. OK. I wonder if we should double check the purple block's weight",21.56241798,0.31735754,13.51812553,22.66892052,27.54620552,14.02807999,329.8508301,484.3348083,108.0880356,100.2284851,0.14553076,0.913397133,0.063677765,0.08568839,0.199300259,0.135622501,2.728998661,2.225203991,1.550598145,1.737685204,0.086079091,0.569099665,29.08065224,0.342682153,19.95409203,0.50534308,17.01278114,0.614409447,15.04609013,0.736517847,0.024224328,1.074602365,1.481789589,0.66743356,0.940448225,5.118118286,12.06367779,2.285471201,35.12257767,0.326083302,677.6644897,0.389043361,1413.953735,0.167797968,-167.5154877,-0.394488007,1752.556885,0.176849216,1143.602905,0.329640031,-168.7149811,-0.370682299,2860.333496,0.114956379,1114.501099,0.282168657,-170.1190948,-0.350558728,-22.42611122,-0.358898014,34.44921494,0.269269109,-0.024528904,-1.363547802,-0.007758131,-2.003630161,0.118670873,0.553360939,34.98574829,0.281745344,15.50914097,0.783081591,15.24882698,0.867245793,9.941204071,1.414454699,-25.55038452,36.24893951,-0.050651357,0.001991435,0.078571036,1.550775409,2.709483147,0.058518518,0.053173635,0.290185183,0.299644798,-36.77737808
2025-04-02T00:18:21.286Z,510,Confused,FALSE,TRUE,3,3_3,participant-3,FALSE,TRUE,10,684,FALSE,61,second_half,probe-caught,low,500,520,20,"32 and 1.5, like Benito said earlier. Pardon the interruption. I agree. It seems likely that purple is 30 grams. But we should double check that against the other blocks. How do you think we came to that conclusion?",20.90802574,0.32888037,13.10299969,23.50407219,27.07754135,13.97454166,461.3169861,495.2637634,190.8685455,140.5366058,0.148492634,0.755905986,0.063688658,0.102122746,0.228558391,0.164869726,2.339344263,1.811926365,1.495460033,1.132764578,0.080930799,0.520971954,28.16779137,0.354829967,16.41017151,0.698040545,19.9346447,0.569590986,14.47172546,0.793601096,0.031377226,0.9207201,1.615112901,0.634361029,0.136401415,38.05130386,23.7562027,1.758323908,34.48486328,0.334603041,743.2076416,0.359678626,1395.986938,0.177856401,-177.6704712,-0.311978787,1799.86499,0.145343229,1112.032349,0.29486233,-178.5713501,-0.294655502,2873.72876,0.106582075,1042.728638,0.258825451,-179.2530975,-0.284490794,-21.60683823,-0.402316004,31.82270813,0.303717285,-0.031716257,-1.011369228,0.000376376,33.32949829,0.104710102,0.504731178,33.16602325,0.226180241,11.99780083,1.142667055,20.46610641,0.736408532,14.74806786,0.868266165,-22.89463615,32.38888168,-0.045171767,0.003161364,0.077335604,1.800900459,2.309237003,0.046739127,0.037128117,0.373777777,0.581905961,-37.99687958
